filename,class_id,class_name,has_enemy,x_center,y_center,width,height,video_id,frame_idx,timestamp,confidence,auto_labeled,bbox_source,aug_type
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000225.png,0,enemy,1,0.490654,0.346550,0.029737,0.074544,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],225,7.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000225.png,0,enemy,1,0.519116,0.352895,0.015293,0.077716,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],225,7.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000225.png,0,enemy,1,0.512744,0.424266,0.043331,0.128469,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],225,7.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000225.png,1,player,1,0.375106,0.727597,0.167375,0.544806,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],225,7.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000240.png,1,player,1,0.405692,0.703807,0.138488,0.592386,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],240,8.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000240.png,0,enemy,1,0.528037,0.521808,0.065421,0.130056,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],240,8.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000240.png,0,enemy,1,0.601105,0.367169,0.021240,0.065028,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],240,8.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000240.png,0,enemy,1,0.554376,0.270420,0.033135,0.074544,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],240,8.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000240.png,0,enemy,1,0.526338,0.362411,0.026338,0.084060,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],240,8.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000240.png,0,enemy,1,0.498726,0.355274,0.025489,0.082474,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],240,8.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000255.png,0,enemy,1,0.553951,0.311657,0.027188,0.077716,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],255,8.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000255.png,0,enemy,1,0.590909,0.405234,0.029737,0.058684,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],255,8.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000255.png,0,enemy,1,0.526338,0.398890,0.028037,0.071372,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],255,8.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000255.png,0,enemy,1,0.501699,0.398890,0.031436,0.065028,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],255,8.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000255.png,0,enemy,1,0.471113,0.428232,0.016143,0.072958,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],255,8.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000255.png,0,enemy,1,0.446899,0.421094,0.040782,0.090404,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],255,8.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000255.png,0,enemy,1,0.455395,0.790642,0.062872,0.122125,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],255,8.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000255.png,0,enemy,1,0.520391,0.662173,0.067120,0.157018,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],255,8.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000255.png,0,enemy,1,0.589635,0.713719,0.073067,0.333069,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],255,8.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000255.png,1,player,1,0.373407,0.701031,0.162277,0.586836,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],255,8.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000270.png,1,player,1,0.367035,0.651071,0.173322,0.436162,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],270,9.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000270.png,0,enemy,1,0.501699,0.468676,0.082413,0.277557,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],270,9.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000270.png,0,enemy,1,0.528462,0.203807,0.030586,0.074544,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],270,9.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000270.png,0,enemy,1,0.478760,0.047581,0.046729,0.095162,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],270,9.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000285.png,0,enemy,1,0.488105,0.624901,0.152082,0.361618,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],285,9.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000285.png,0,enemy,1,0.521665,0.242665,0.028887,0.095163,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],285,9.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000285.png,0,enemy,1,0.478760,0.057098,0.041631,0.111023,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],285,9.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000285.png,0,enemy,1,0.419711,0.256146,0.022090,0.080888,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],285,9.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000285.png,0,enemy,1,0.390399,0.241872,0.034834,0.099921,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],285,9.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000285.png,0,enemy,1,0.339847,0.279144,0.049278,0.111023,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],285,9.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000285.png,0,enemy,1,0.310535,0.273592,0.034834,0.106265,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],285,9.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000285.png,1,player,1,0.198386,0.586836,0.388275,0.748612,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],285,9.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000300.png,1,player,1,0.210705,0.674465,0.418012,0.651070,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],300,10.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000300.png,0,enemy,1,0.493203,0.643933,0.128292,0.390167,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],300,10.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000300.png,0,enemy,1,0.514019,0.266455,0.027188,0.098335,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],300,10.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000300.png,0,enemy,1,0.470263,0.068200,0.034834,0.114195,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],300,10.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000300.png,0,enemy,1,0.415888,0.276764,0.022940,0.084060,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],300,10.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000300.png,0,enemy,1,0.378080,0.280730,0.030586,0.091990,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],300,10.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000300.png,0,enemy,1,0.328377,0.291039,0.034834,0.118953,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],300,10.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000300.png,0,enemy,1,0.295667,0.278351,0.028887,0.109437,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],300,10.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000315.png,0,enemy,1,0.494053,0.631245,0.112999,0.348929,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],315,10.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000315.png,0,enemy,1,0.511470,0.246630,0.030586,0.096749,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],315,10.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000315.png,0,enemy,1,0.471113,0.066614,0.046729,0.123711,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],315,10.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000315.png,0,enemy,1,0.414613,0.252181,0.025489,0.072958,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],315,10.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000315.png,0,enemy,1,0.378080,0.254560,0.025489,0.087232,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],315,10.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000315.png,0,enemy,1,0.328377,0.270420,0.026338,0.112609,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],315,10.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000315.png,0,enemy,1,0.299915,0.268834,0.033985,0.099921,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],315,10.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000315.png,1,player,1,0.265081,0.659794,0.513169,0.602696,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],315,10.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000330.png,1,player,1,0.386151,0.672482,0.179269,0.574148,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],330,11.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000330.png,0,enemy,1,0.243840,0.743854,0.202209,0.434576,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],330,11.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000330.png,0,enemy,1,0.535259,0.593973,0.108751,0.277557,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],330,11.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000330.png,0,enemy,1,0.587935,0.274385,0.037383,0.114195,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],330,11.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000330.png,0,enemy,1,0.544180,0.095163,0.036534,0.101507,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],330,11.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000330.png,0,enemy,1,0.505523,0.283902,0.032285,0.107851,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],330,11.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000330.png,0,enemy,1,0.459218,0.269627,0.034834,0.085646,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],330,11.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000330.png,0,enemy,1,0.413339,0.284695,0.033135,0.099921,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],330,11.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000330.png,0,enemy,1,0.387001,0.288660,0.036534,0.101507,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],330,11.000000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000345.png,0,enemy,1,0.623195,0.495638,0.119796,0.375892,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],345,11.500000,1.0000,False,manual_box,
final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000345.png,0,enemy,1,0.583687,0.048374,0.025489,0.096749,final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],345,11.500000,1.0000,False,manual_box,
party_girl_augmented_Party_Girl_Fortnite_Montage_[uXGC9gKcheI]_000553_057ae94e_a.png,1,player,1,0.420517,0.663685,0.140586,0.303936,party_girl_augmented__Party_Girl_Fortnite_Montage [uXGC9gKcheI],553,18.433333,1.0000,False,manual_box,original
party_girl_augmented_Party_Girl_Fortnite_Montage_[uXGC9gKcheI]_000553_057ae94e_a.png,0,enemy,1,0.639096,0.460877,0.087928,0.238728,party_girl_augmented__Party_Girl_Fortnite_Montage [uXGC9gKcheI],553,18.433333,1.0000,False,manual_box,original
party_girl_augmented_Party_Girl_Fortnite_Montage_[uXGC9gKcheI]_000554_1161f79c_a.png,1,player,1,0.434923,0.662027,0.143567,0.302830,party_girl_augmented__Party_Girl_Fortnite_Montage [uXGC9gKcheI],554,18.466666,1.0000,False,manual_box,original
party_girl_augmented_Party_Girl_Fortnite_Montage_[uXGC9gKcheI]_000554_1161f79c_a.png,0,enemy,1,0.649528,0.448719,0.074019,0.205571,party_girl_augmented__Party_Girl_Fortnite_Montage [uXGC9gKcheI],554,18.466666,1.0000,False,manual_box,original
party_girl_augmented_Party_Girl_Fortnite_Montage_[uXGC9gKcheI]_000577_35bc4403_a_2.png,1,player,1,0.447839,0.750885,0.141580,0.498230,party_girl_augmented__Party_Girl_Fortnite_Montage [uXGC9gKcheI],577,19.233333,1.0000,False,manual_box,brightness_0.7
party_girl_augmented_Party_Girl_Fortnite_Montage_[uXGC9gKcheI]_000577_35bc4403_a_3.png,1,player,1,0.447839,0.750885,0.141580,0.498230,party_girl_augmented__Party_Girl_Fortnite_Montage [uXGC9gKcheI],577,19.233333,1.0000,False,manual_box,brightness_1.3
party_girl_augmented_Party_Girl_Fortnite_Montage_[uXGC9gKcheI]_000577_35bc4403_a_4.png,1,player,1,0.447839,0.750885,0.141580,0.498230,party_girl_augmented__Party_Girl_Fortnite_Montage [uXGC9gKcheI],577,19.233333,1.0000,False,manual_box,noise
party_girl_augmented_Party_Girl_Fortnite_Montage_[uXGC9gKcheI]_000577_35bc4403_a_5.png,1,player,1,0.552161,0.750885,0.141580,0.498230,party_girl_augmented__Party_Girl_Fortnite_Montage [uXGC9gKcheI],577,19.233333,1.0000,False,manual_box,flip
party_girl_augmented_Party_Girl_Fortnite_Montage_[uXGC9gKcheI]_000577_35bc4403_a.png,1,player,1,0.447839,0.750885,0.141580,0.498230,party_girl_augmented__Party_Girl_Fortnite_Montage [uXGC9gKcheI],577,19.233333,1.0000,False,manual_box,original
party_girl_augmented_Party_Girl_Fortnite_Montage_[uXGC9gKcheI]_000578_a77bc989_a_2.png,1,player,1,0.433681,0.752543,0.137109,0.494914,party_girl_augmented__Party_Girl_Fortnite_Montage [uXGC9gKcheI],578,19.266666,1.0000,False,manual_box,brightness_0.7
party_girl_augmented_Party_Girl_Fortnite_Montage_[uXGC9gKcheI]_000578_a77bc989_a_3.png,1,player,1,0.433681,0.752543,0.137109,0.494914,party_girl_augmented__Party_Girl_Fortnite_Montage [uXGC9gKcheI],578,19.266666,1.0000,False,manual_box,brightness_1.3
party_girl_augmented_Party_Girl_Fortnite_Montage_[uXGC9gKcheI]_000578_a77bc989_a_4.png,1,player,1,0.433681,0.752543,0.137109,0.494914,party_girl_augmented__Party_Girl_Fortnite_Montage [uXGC9gKcheI],578,19.266666,1.0000,False,manual_box,noise
party_girl_augmented_Party_Girl_Fortnite_Montage_[uXGC9gKcheI]_000578_a77bc989_a_5.png,1,player,1,0.521368,0.679552,0.177631,0.640896,party_girl_augmented__Party_Girl_Fortnite_Montage [uXGC9gKcheI],578,19.266666,1.0000,False,manual_box,zoom
party_girl_augmented_Party_Girl_Fortnite_Montage_[uXGC9gKcheI]_000578_a77bc989_a.png,1,player,1,0.433681,0.752543,0.137109,0.494914,party_girl_augmented__Party_Girl_Fortnite_Montage [uXGC9gKcheI],578,19.266666,1.0000,False,manual_box,original
party_girl_augmented_Party_Girl_Fortnite_Montage_[uXGC9gKcheI]_000579_38dfe0d1_a_2.png,1,player,1,0.439146,0.738175,0.155986,0.523650,party_girl_augmented__Party_Girl_Fortnite_Montage [uXGC9gKcheI],579,19.300000,1.0000,False,manual_box,noise
party_girl_augmented_Party_Girl_Fortnite_Montage_[uXGC9gKcheI]_000579_38dfe0d1_a_3.png,1,player,1,0.560854,0.738175,0.155986,0.523650,party_girl_augmented__Party_Girl_Fortnite_Montage [uXGC9gKcheI],579,19.300000,1.0000,False,manual_box,flip
party_girl_augmented_Party_Girl_Fortnite_Montage_[uXGC9gKcheI]_000579_38dfe0d1_a_4.png,1,player,1,0.349678,0.728957,0.155986,0.523650,party_girl_augmented__Party_Girl_Fortnite_Montage [uXGC9gKcheI],579,19.300000,1.0000,False,manual_box,shift
party_girl_augmented_Party_Girl_Fortnite_Montage_[uXGC9gKcheI]_000579_38dfe0d1_a_5.png,1,player,1,0.511006,0.695945,0.181511,0.608110,party_girl_augmented__Party_Girl_Fortnite_Montage [uXGC9gKcheI],579,19.300000,1.0000,False,manual_box,zoom
party_girl_augmented_Party_Girl_Fortnite_Montage_[uXGC9gKcheI]_000579_38dfe0d1_a.png,1,player,1,0.439146,0.738175,0.155986,0.523650,party_girl_augmented__Party_Girl_Fortnite_Montage [uXGC9gKcheI],579,19.300000,1.0000,False,manual_box,original
party_girl_augmented_Party_Girl_Fortnite_Montage_[uXGC9gKcheI]_000583_cac3c73b_a_2.png,1,player,1,0.436165,0.742596,0.134128,0.514808,party_girl_augmented__Party_Girl_Fortnite_Montage [uXGC9gKcheI],583,19.433333,1.0000,False,manual_box,noise
party_girl_augmented_Party_Girl_Fortnite_Montage_[uXGC9gKcheI]_000583_cac3c73b_a_2.png,0,enemy,1,0.366120,0.608976,0.036761,0.247569,party_girl_augmented__Party_Girl_Fortnite_Montage [uXGC9gKcheI],583,19.433333,1.0000,False,manual_box,noise
